lemma	freq	distance	eligible	proper	concreteness	out_deg	in_deg
sow	2	NA	1	0	4.04	0	0
soweto	3	NA	1	1		0	0
soybean	1	NA	1	0	4.82	0	0
spa	3	NA	1	0	4.67	0	0
space	171	NA	1	0	3.54	1	3
spacecraft	15	NA	1	0	4.80	0	0
spaceflight	6	NA	1	0	3.90	0	0
spacers	1	NA	1	0		0	0
spaceship	1	NA	1	0	4.48	0	1
spacesuit	1	NA	1	0	4.96	0	0
spacewalk	6	NA	1	0		0	0
spacex	2	NA	1	1		0	0
spain	80	NA	1	1		0	1
spall	2	NA	1	1		0	0
span	10	NA	1	0	3.00	0	0
spaniard	5	NA	1	1		0	0
spanish	32	NA	1	1		0	0
sparbo	6	NA	1	1		0	0
spare	11	NA	1	0	3.48	0	0
spark	6	NA	1	0	4.25	0	0
sparkling	2	NA	1	0	3.31	0	0
sparse	3	NA	1	0	2.31	0	0
sparsely	3	NA	1	0	2.18	0	0
spate	2	NA	1	0		0	0
spatial	1	NA	1	0	1.96	0	0
spatially	2	NA	1	0	1.89	0	0
spawn	11	NA	1	0	3.90	0	0
speak	68	0	1	0	3.70	0	0
speaker	6	0	1	1	4.69	0	0
speaking	40	NA	1	0	3.83	0	0
spear	1	NA	1	0	5.00	0	0
spearhead	2	NA	1	0	4.19	0	0
speci	8	NA	1	0		0	0
special	91	0	1	0	1.76	0	0
specialism	1	NA	1	0	1.42	0	0
specialist	20	NA	1	0	3.00	0	1
specialization	2	NA	1	0	2.57	0	0
specialize	93	0	1	0	1.70	0	0
specially	13	NA	1	0	1.74	0	0
speciation	41	2	1	0		1	3
species	912	2	1	0	3.36	8	11
specific	191	NA	1	0	2.18	0	0
specifically	17	NA	1	0	1.62	0	0
specification	1	NA	1	0	2.45	0	0
specificity	11	NA	1	0	1.88	0	0
specify	14	NA	1	0	2.30	0	0
specimen	12	NA	1	0	4.45	0	0
speck	3	NA	1	0	4.46	0	0
speckle	2	NA	1	0	3.88	0	0
spectacle	3	NA	1	0	3.45	0	0
spectacles	1	NA	1	0	4.56	0	0
spectacular	20	NA	1	0	1.82	0	0
spectacularly	1	NA	1	0	2.10	0	0
spectator	1	NA	1	0	4.07	0	0
spectral	1	NA	1	0		0	0
spectre	10	NA	1	1		0	0
spectrem	2	NA	1	1		0	0
spectrum	15	NA	1	0	2.97	3	1
speculate	3	NA	1	0	1.68	0	0
speculation	6	NA	1	0	2.15	0	0
speech	56	0	1	0	3.37	0	0
speechless	5	NA	1	0	2.41	0	0
speed	64	0	1	0	3.62	0	1
speeding	3	NA	1	0	3.63	0	0
speedy	2	NA	1	0	2.93	0	0
spell	2	NA	1	0	3.32	0	0
spelling	2	NA	1	0	3.63	0	0
spencer	11	1	1	1		1	0
spend	226	0	1	0	2.93	0	0
spender	2	NA	1	0	3.48	0	0
spending	52	NA	1	0	3.31	0	0
sperm	104	NA	1	0	4.82	0	1
spermatid	2	2	1	0		1	0
spermatocyte	5	2	1	0		1	0
spermatogenesis	9	1	1	0		2	0
spermatogonia	2	NA	1	0		0	0
spermatogonium	1	NA	1	0		0	0
spermatophyte	1	NA	1	0		0	0
spew	1	NA	1	0	3.20	0	0
sphenodontia	4	NA	1	1		1	0
sphere	5	NA	1	0	4.44	0	1
spherical	2	NA	1	0	3.83	0	0
spheroid	1	NA	1	0	3.96	0	0
sphincter	9	NA	1	0	4.54	0	0
spice	3	NA	1	0	4.54	0	0
spicebush	1	NA	1	0		0	0
spicule	3	2	1	0		2	0
spider	10	NA	1	0	4.97	0	0
spiegel	2	NA	1	1		0	0
spiers	14	NA	1	1		0	0
spike	7	NA	1	0	4.52	0	0
spill	19	NA	1	0	4.07	0	0
spin	18	NA	1	0	3.90	0	0
spinach	3	NA	1	0	4.77	0	0
spinal	41	NA	1	0	3.62	0	0
spindle	34	NA	1	0	4.92	1	0
spindly	1	NA	1	0	3.46	0	0
spine	13	NA	1	0	4.88	0	0
spinning	3	NA	1	0	3.83	0	0
spiny	4	NA	1	0	3.11	0	0
spiracle	3	1	1	0		2	0
spiral	7	NA	1	0	4.18	0	0
spirilla	2	NA	1	0		0	0
spirit	10	NA	1	0	1.60	0	0
spirits	2	NA	1	0	3.41	0	0
spiritual	7	NA	1	0	1.79	0	0
spirochete	1	NA	1	0		0	0
spite	12	NA	1	0	2.07	0	0
spitfire	3	NA	1	1	2.86	0	0
spitsbergen	2	NA	1	1		0	0
splash	1	NA	1	0	4.19	0	0
spleen	11	NA	1	0	4.70	1	0
splendid	2	NA	1	0	1.79	0	0
splice	8	NA	1	0	3.19	0	0
splicing	15	1	1	0	3.31	2	0
splint	1	NA	1	0	4.69	0	0
splintering	1	NA	1	0		0	0
split	28	NA	1	0	3.96	1	0
splurge	1	NA	1	0	2.00	0	0
spoil	6	NA	1	0	2.82	0	0
spoilage	2	NA	1	0	3.11	0	0
spokesman	31	NA	1	0	4.11	0	1
spokesperson	16	NA	1	0	3.89	0	0
spokeswoman	13	NA	1	0	4.55	0	0
spondylitis	1	NA	1	0		0	0
sponge	48	NA	1	0	5.00	0	2
spongocoel	6	1	1	0		1	0
spongy	1	NA	1	0	3.72	0	0
sponsor	3	NA	1	0	3.28	0	0
sponsorship	4	NA	1	0	2.60	0	0
spontaneous	10	NA	1	0	1.73	0	0
spontaneously	2	NA	1	0	2.21	0	0
sporadic	2	NA	1	0	2.38	0	0
sporangium	14	NA	1	0		1	1
spore	41	NA	1	0	4.14	0	2
sporocytes	1	NA	1	0		0	0
sporophyll	4	NA	1	0		1	0
sporophyte	27	2	1	0		4	0
sporopollenin	4	NA	1	0		1	0
sport	81	NA	1	0	3.48	0	1
sportscar	3	NA	1	0		0	0
sportspeople	3	NA	1	0		0	0
sporty	3	NA	1	0	2.62	0	0
spot	26	NA	1	0	4.21	0	0
spotify	21	NA	1	1		0	0
spotlight	5	0	1	0	4.63	0	0
spots	14	NA	1	0		0	0
spotter	1	NA	1	0	3.88	0	0
spouse	3	NA	1	0	3.85	0	0
spp	6	NA	1	0		0	0
sprawl	1	NA	1	0	3.30	0	0
sprawling	3	NA	1	0	2.62	0	0
spray	34	NA	1	0	4.50	0	1
spraying	1	NA	1	0		0	0
spread	54	NA	1	0	3.68	0	0
spreading	16	NA	1	0	3.18	0	0
spring	34	NA	1	0	3.89	0	0
springiness	3	NA	1	0	2.75	0	0
springy	2	NA	1	0	3.97	0	0
sprinkle	1	NA	1	0	3.82	0	0
sprint	7	NA	1	0	4.14	0	0
sprout	5	NA	1	0	4.64	0	0
spruce	4	NA	1	0	3.86	0	0
spur	4	NA	1	0	4.57	0	0
spurious	2	NA	1	0		0	0
spurn	1	NA	1	0	1.97	0	0
spurring	1	NA	1	0		0	0
spy	8	NA	1	0	4.14	0	1
spying	10	NA	1	0		0	0
spymonkey	1	NA	1	0		0	0
squabble	1	NA	1	0	2.63	0	0
squad	3	NA	1	0	3.65	0	0
squalor	4	NA	1	0	2.78	0	0
squamata	4	NA	1	1		1	0
squander	1	NA	1	0	2.54	0	0
square	105	0	1	0	4.33	2	1
squash	4	NA	1	0	4.70	0	0
squat	2	NA	1	0	4.32	0	0
squeeze	12	NA	1	0	3.75	0	0
squeezing	3	NA	1	0	3.89	0	0
squid	10	NA	1	0	4.71	1	0
squirrel	1	NA	1	0	4.89	0	0
squirt	1	NA	1	0	3.93	1	0
sri	6	NA	1	1		0	0
srinagar	9	NA	1	1		1	0
ssu	1	NA	1	0		0	0
stab	7	NA	1	0	4.07	0	1
stability	14	NA	1	0	2.41	0	0
stabilization	3	NA	1	0	2.00	0	0
stabilize	10	NA	1	0	2.72	0	0
stable	41	NA	1	0	3.77	0	0
stack	13	NA	1	0	4.30	0	1
stacks	2	NA	1	0		0	0
stadium	38	NA	1	0	4.79	0	0
staff	119	NA	1	0	4.36	0	0
stag	1	NA	1	0	4.39	0	0
stage	177	1	1	0	4.64	3	11
stagger	16	NA	1	0	3.57	0	0
staging	3	NA	1	0	2.89	0	0
stagnant	1	NA	1	0	3.07	0	0
stain	9	NA	1	0	4.59	0	0
staining	10	NA	1	0	3.56	1	0
stainless	3	NA	1	0	3.29	0	0
staircase	1	NA	1	0	4.66	0	0
stake	4	NA	1	0	4.21	0	0
stale	2	NA	1	0	3.48	0	0
staleness	2	NA	1	0	2.81	0	0
stalk	9	NA	1	0	3.50	0	1
stalker	1	NA	1	0	3.93	0	0
stall	1	NA	1	0	4.37	0	0
stalling	1	NA	1	0	2.89	0	0
stamen	10	NA	1	0	3.75	1	1
stamina	6	NA	1	0	2.81	0	0
staminate	1	NA	1	0		0	0
stamp	6	NA	1	0	4.70	0	0
stand	65	0	1	0	4.16	0	0
standalones	1	NA	1	0		0	0
standard	55	NA	1	0	1.83	0	0
standardize	3	NA	1	0	2.07	0	0
standing	31	0	1	0	4.04	0	0
standout	1	NA	1	0	2.85	0	0
stanford	18	NA	1	1		0	0
stapes	1	NA	1	0		0	0
staph	1	NA	1	0	3.33	0	0
staphylococcus	14	NA	1	1		0	0
staple	6	NA	1	0	4.34	0	0
star	114	0	1	0	4.69	0	2
starbucks	38	NA	1	1		0	0
starch	13	2	1	0	4.29	2	0
starches	5	NA	1	0		0	0
starchy	3	NA	1	0	3.23	0	0
stardom	1	NA	1	0	2.26	0	0
stardust	4	NA	1	1	3.08	0	0
stare	7	NA	1	0	4.10	0	0
starfish	1	NA	1	0	4.90	0	0
stargazer	3	NA	1	0	4.10	0	0
stargazing	6	NA	1	0	3.22	0	0
stark	3	NA	1	0	2.13	0	0
starling	1	NA	1	0		0	0
starman	3	NA	1	1		0	0
start	372	0	1	0	2.71	2	1
starting	62	NA	1	0	2.14	0	0
startle	7	NA	1	0	2.13	0	0
startup	5	NA	1	0	2.24	0	0
starve	4	NA	1	0	3.48	0	0
stasis	1	NA	1	0		0	0
state	306	0	1	0	3.52	3	2
stately	8	NA	1	0	1.83	0	0
statement	82	NA	1	0	2.96	1	0
staten	3	NA	1	1		0	0
statesman	2	NA	1	0	3.76	0	0
static	9	NA	1	0	3.32	0	0
statin	2	NA	1	0		0	0
station	37	0	1	0	4.32	0	0
stationary	10	NA	1	0	3.95	0	0
stations	32	NA	1	0		0	0
statistic	2	NA	1	0	2.88	0	0
statistical	5	NA	1	0	2.32	0	0
statistically	6	NA	1	0	2.07	0	0
statistician	1	NA	1	0	3.88	0	0
statistics	18	NA	1	1	3.39	0	0
statue	7	NA	1	0	4.93	0	0
stature	1	NA	1	0	2.32	0	0
status	37	NA	1	0	2.24	0	0
statute	1	NA	1	0	3.88	0	0
statutory	1	NA	1	0	1.75	0	0
staunch	1	NA	1	0	1.90	0	0
stay	131	0	1	0	2.15	0	0
stays	11	NA	1	0	2.86	0	0
steadily	7	NA	1	0	2.37	0	0
steady	23	NA	1	0	2.25	0	0
steal	19	NA	1	0	3.84	0	0
stealing	4	NA	1	0	3.28	0	0
stealth	2	NA	1	0	2.76	0	0
steam	16	NA	1	0	4.50	0	0
stearic	1	NA	1	0		0	0
steck	8	NA	1	1		0	0
stecks	1	NA	1	0		0	0
steel	20	NA	1	0	4.87	0	0
steele	3	NA	1	1		0	0
steep	4	NA	1	0	3.76	0	0
steeper	1	NA	1	0	2.95	0	0
steeply	2	NA	1	0	2.88	0	0
steer	2	NA	1	0	4.19	0	0
steere	3	NA	1	1		0	0
steering	11	NA	1	0	4.00	0	0
stefan	2	NA	1	1		0	0
steinar	3	NA	1	1		0	0
stellar	1	NA	1	0	2.45	0	0
stellarium	3	NA	1	1		0	0
steller	3	NA	1	0		0	0
stem	43	NA	1	0	4.63	0	1
steno	1	NA	1	0		0	0
step	77	0	1	0	4.54	0	3
stepdaughter	3	NA	1	0	4.07	0	0
stephan	6	NA	1	1		0	0
stephen	7	NA	1	1		0	0
steppe	1	NA	1	0		0	0
steps	55	NA	1	0	4.39	0	2
stepwise	1	NA	1	0		0	0
stereo	6	NA	1	0	4.63	0	0
stereoscopic	3	NA	1	0	2.76	0	0
sterile	4	NA	1	0	2.67	0	0
sterility	2	NA	1	0	2.28	0	0
sterilization	3	NA	1	0	3.24	0	1
sterilize	1	NA	1	0	2.97	0	0
sterling	2	NA	1	0	3.93	0	0
stern	7	NA	1	1	2.86	1	0
sternum	7	NA	1	0	4.69	0	0
steroid	18	2	1	0	3.97	1	1
steve	20	NA	1	1		0	0
steven	3	NA	1	1		0	0
stevens	2	NA	1	0		1	0
stevie	1	NA	1	0		0	0
stew	3	NA	1	0	4.43	0	1
stewardship	1	NA	1	0	2.54	0	0
stewart	3	NA	1	0		0	0
stick	24	0	1	0	4.59	1	0
sticker	6	NA	1	0	4.67	0	0
sticky	9	NA	1	0	3.59	0	0
stiff	1	NA	1	0	3.62	0	0
stiffen	1	NA	1	0	3.82	0	0
stiffness	2	NA	1	0	2.93	0	0
stigma	13	3	1	0	1.76	2	0
stigmasterol	1	NA	1	0		1	0
stigmatize	1	NA	1	0	2.04	0	0
still	362	0	0	0	3.46	0	0
stimulate	58	NA	1	0	3.22	0	1
stimulation	5	NA	1	0	2.44	0	0
stimulatory	2	NA	1	0	2.08	0	0
stimulus	10	NA	1	0	3.04	2	2
stinging	6	NA	1	0	4.04	0	0
stingray	1	NA	1	0	4.90	0	0
stint	2	NA	1	0	2.83	0	0
stipulate	3	NA	1	0	2.04	0	0
stir	1	NA	1	0	3.76	0	0
stirling	12	NA	1	1		0	0
stirrup	1	NA	1	0	4.90	0	0
stlka	1	NA	1	0		0	0
stock	9	NA	1	0	4.19	0	0
stockholm	15	NA	1	1		0	0
stocking	7	NA	1	1	4.86	0	0
stockmarket	1	NA	1	0		0	0
stocks	1	NA	1	0	3.97	0	0
stockwell	4	0	1	1		0	0
stoke	2	NA	1	1	3.58	0	0
stoma	12	NA	1	0	3.92	1	0
stomach	55	NA	1	0	4.89	1	0
stone	21	NA	1	0	4.72	0	0
stop	184	0	1	0	3.68	0	1
stopping	17	NA	1	0	3.19	0	0
stops	11	NA	1	0		0	0
stopwatch	1	NA	1	0	4.92	0	0
stor	2	NA	1	0		0	0
storage	45	NA	1	0	3.47	0	1
store	224	0	1	0	4.50	0	1
storey	10	NA	1	0		0	0
stork	4	NA	1	0	4.72	0	0
storm	12	NA	1	0	4.70	0	0
story	132	0	1	0	3.30	0	0
storyline	1	NA	1	0	2.78	0	0
stout	2	NA	1	0	3.41	0	0
stove	4	NA	1	0	4.96	0	0
stovetop	1	NA	1	0		0	0
strada	3	NA	1	1		0	0
straddle	1	NA	1	0	3.74	0	0
straight	21	0	1	0	2.76	0	0
straighten	2	NA	1	0	3.72	0	0
straightforward	4	NA	1	0	1.89	0	0
strain	29	NA	1	0	3.00	0	0
strait	7	NA	1	1	4.04	0	0
strand	87	NA	1	0	4.10	0	3
strange	19	0	1	0	1.86	0	0
strangely	1	NA	1	0	1.92	0	0
strangeness	1	NA	1	0	2.11	0	0
stranger	8	NA	1	0	3.76	0	0
strap	6	NA	1	0	4.79	0	0
strapline	1	NA	1	0		0	0
strategic	5	NA	1	0	1.93	0	0
strategist	3	NA	1	0	3.14	0	0
strategy	34	NA	1	0	1.93	0	0
stratford	29	1	1	1		1	0
stratification	4	NA	1	0		0	0
stratovolcano	4	NA	1	0		0	0
stratovolcanoes	3	NA	1	0		0	0
stratum	2	NA	1	0		0	0
straw	4	NA	1	0	4.77	0	0
strawberry	3	NA	1	0	5.00	0	0
stream	63	NA	1	0	4.50	1	0
streamflow	1	NA	1	0		0	0
streaming	50	NA	1	0	3.25	0	0
streamline	3	NA	1	0	2.61	0	0
street	155	0	1	0	4.75	0	1
streetlight	3	NA	1	0	4.82	0	0
streetscape	1	NA	1	0		0	0
strength	47	NA	1	0	2.96	0	1
strengthen	7	NA	1	0	2.50	0	0
strengthening	1	NA	1	0	2.14	0	0
strep	1	NA	1	0	3.46	0	0
streptococcus	2	NA	1	1		0	0
stress	40	NA	1	0	2.62	2	0
stressful	8	NA	1	0	1.89	0	0
stressor	2	NA	1	0	1.96	0	0
stretch	28	0	1	0	3.62	0	1
stretching	6	NA	1	0		0	0
striate	6	NA	1	0		0	0
striation	1	NA	1	0		0	0
stricken	4	NA	1	0	2.27	0	0
strickland	3	NA	1	1		0	0
strict	16	NA	1	0	2.72	0	0
strictly	12	NA	1	0	2.07	0	0
stride	1	NA	1	0	3.81	0	0
strife	1	NA	1	0	2.20	0	0
strike	22	NA	1	0	4.07	0	0
striker	3	NA	1	0	3.73	0	0
striking	8	0	1	0	2.85	0	0
strikingly	1	NA	1	0	1.89	0	0
string	9	NA	1	0	4.76	0	0
strings	2	NA	1	0	4.75	0	0
strip	6	NA	1	0	3.75	0	0
stripe	2	NA	1	0	4.72	0	0
strive	4	NA	1	0	2.07	0	0
strobilus	3	NA	1	0		0	1
stroke	14	1	1	0	4.10	4	0
stroll	3	NA	1	0	3.97	0	0
stroller	2	NA	1	0	4.96	0	0
stroma	11	7	1	0		2	0
stromatolite	2	NA	1	0		1	0
stromatolites	7	NA	1	0		0	0
strong	159	0	1	0	3.14	0	0
stronghold	2	NA	1	0	2.81	0	0
strongly	26	NA	1	0	2.39	0	0
structural	48	0	1	0	2.69	0	0
structurally	10	NA	1	0	2.66	0	0
structure	383	NA	1	0	4.03	3	31
strucure	1	NA	1	0		0	0
struggle	61	NA	1	0	2.79	0	0
strut	1	NA	1	0	3.97	0	0
strydom	17	1	1	1		1	0
stubborn	1	NA	1	0	2.18	0	0
stud	3	NA	1	0	4.00	0	0
student	190	NA	1	0	4.92	0	3
studio	16	NA	1	0	4.55	0	0
study	486	0	1	0	3.70	2	18
studying	25	NA	1	0		0	0
stuff	17	0	1	0	3.13	1	0
stumble	4	NA	1	0	3.75	0	0
stun	7	NA	1	0	3.14	0	0
stunt	16	NA	1	0	3.24	0	0
stupefy	1	NA	1	0	1.72	0	0
stupid	9	0	1	0	1.75	0	0
sturgeon	1	NA	1	0	4.52	0	0
sturnus	1	NA	1	0		0	0
style	23	NA	1	0	2.67	1	0
stylet	1	NA	1	0		0	0
stylish	2	NA	1	0	2.14	0	0
stylize	1	NA	1	0	2.03	0	0
styx	2	NA	1	1		0	0
sub	17	NA	1	0	3.46	0	0
subarctic	2	NA	1	0	3.04	0	0
subatomic	2	NA	1	0	2.85	0	0
subclass	4	NA	1	0	2.10	0	0
subcontinent	2	NA	1	0	3.93	0	0
subcutaneous	3	NA	1	0		0	0
subcycles	1	NA	1	0		0	0
subdivide	1	NA	1	0	2.86	0	0
subduct	1	NA	1	0		0	0
subduction	5	NA	1	0		1	0
subfreezing	1	NA	1	0	2.92	0	0
subject	43	NA	1	0	3.14	0	1
subjective	1	NA	1	0	1.43	0	0
subkingdom	1	NA	1	0		0	0
sublevel	2	NA	1	0	3.14	0	0
sublimation	3	NA	1	0	2.00	0	0
submarine	2	NA	1	0	4.80	0	0
submerge	6	NA	1	0	3.39	0	0
submission	2	NA	1	0	3.00	0	0
submit	9	NA	1	0	2.68	0	0
suboptimal	1	NA	1	0	1.58	0	0
subphylum	10	NA	1	0		0	0
subscriber	17	NA	1	0	3.31	0	0
subscript	1	NA	1	0	3.57	0	0
subscription	23	NA	1	0	3.22	0	0
subsequent	30	NA	1	0	2.14	0	0
subsequently	8	NA	1	0	1.46	0	0
subset	3	NA	1	0	2.41	0	0
subside	1	NA	1	0	2.26	0	0
subsidence	2	NA	1	0		0	0
subsidize	1	NA	1	0	1.73	0	0
subsidy	3	NA	1	0	2.16	0	0
subsistence	4	NA	1	0	2.28	0	0
subsoil	3	NA	1	0	4.30	0	0
subspecies	5	NA	1	0	3.11	0	0
substance	140	NA	1	0	3.44	0	10
substantial	10	NA	1	0	2.03	0	0
substantially	6	NA	1	0	2.21	0	0
substantiate	1	NA	1	0	1.68	0	0
substation	1	NA	1	0	3.88	0	0
substitute	4	NA	1	0	2.82	0	0
substitution	1	NA	1	0	2.52	0	0
substrate	45	4	1	0		1	0
subsurface	2	NA	1	0	3.41	0	0
subterranean	2	NA	1	0	3.40	0	0
subtle	5	NA	1	0	1.72	0	0
subtly	1	NA	1	0	1.54	0	0
subtract	2	NA	1	0	3.82	0	0
subtropical	18	NA	1	0	2.96	0	0
subtropics	1	NA	1	0	3.26	0	0
subtypes	1	NA	1	0		0	0
subunit	22	NA	1	0		0	0
suburb	5	NA	1	0	3.76	0	0
suburban	8	NA	1	0	3.27	0	0
subversion	1	NA	1	0	2.15	0	0
subway	24	NA	1	0	4.86	0	0
succeed	38	NA	1	0	2.33	0	0
success	93	NA	1	0	2.21	0	0
successful	87	NA	1	0	2.07	0	0
successfully	22	NA	1	0	1.96	0	0
succession	15	1	1	0	1.73	2	0
successive	5	NA	1	0	2.45	0	0
successively	2	NA	1	0	2.41	0	0
successor	4	NA	1	0	3.29	0	0
succulent	1	NA	1	0	2.75	0	0
succumb	3	NA	1	0	2.03	0	0
such	862	0	0	0	1.48	0	0
suchlike	1	NA	1	0		0	0
suck	3	NA	1	0	3.46	0	0
sucker	4	NA	1	0	3.79	0	0
sucking	4	NA	1	0	3.83	0	0
sucrose	4	NA	1	0		1	0
suction	1	NA	1	0	3.96	0	0
sudan	32	NA	1	1		1	0
sudden	13	NA	1	0	2.07	0	0
suddenly	31	NA	1	0	1.84	0	0
suddenness	1	NA	1	0	2.15	0	0
sudoriferous	2	NA	1	0		0	0
sue	28	NA	1	0	3.07	0	0
suffer	59	NA	1	0	2.28	0	0
sufferer	9	NA	1	0	3.13	0	0
suffering	25	NA	1	0	2.39	0	0
suffice	1	NA	1	0	1.72	0	0
sufficient	15	NA	1	0	1.90	0	0
sufficiently	4	NA	1	0	1.72	0	0
suffix	1	NA	1	0	3.61	0	0
sufi	1	NA	1	0		0	0
suga	2	NA	1	1		0	0
sugar	86	NA	1	0	4.87	1	3
sugary	2	NA	1	0	3.89	0	0
suggest	197	0	1	0	1.80	0	0
suggestion	11	NA	1	0	2.23	0	0
suggestive	1	NA	1	0	2.00	0	0
suicide	17	0	1	0	3.59	0	0
suit	49	NA	1	0	4.97	0	0
suitable	9	NA	1	0	1.93	0	0
suitably	2	NA	1	0	1.86	0	0
suitcase	4	NA	1	0	4.97	0	0
suite	4	NA	1	0	4.16	0	0
sulfadoxine	5	NA	1	1		0	0
sulfate	6	NA	1	0	3.86	0	0
sulfide	9	0	1	0	3.81	0	0
sulfur	26	NA	1	0	4.43	1	0
sulfuric	1	NA	1	0	2.64	0	0
sulfurous	3	NA	1	0	2.83	0	0
sullivan	33	NA	1	1		0	0
sulphur	4	NA	1	0	4.23	0	0
sum	14	NA	1	0	2.89	0	0
sumatra	4	NA	1	1		0	0
sumatran	1	NA	1	0		0	0
sumayya	3	NA	1	1		0	0
sumiti	1	NA	1	0		0	0
summarize	12	NA	1	0	2.32	0	0
summary	7	NA	1	0	3.03	0	0
summer	109	0	1	0	3.64	0	0
summertime	5	NA	1	0	2.96	0	0
summit	10	NA	1	0	4.21	0	0
summons	1	NA	1	0	2.97	0	0
sumptuous	2	NA	1	0		0	0
sun	104	NA	1	0	4.83	2	0
sun's	3	NA	1	0		0	0
sunbathe	7	NA	1	0	3.72	0	0
sundance	1	NA	1	0		0	0
sunday	9	NA	1	1	3.32	0	0
sunderland	2	NA	1	1		0	0
sundew	1	NA	1	0		0	0
suneel	3	NA	1	0		0	0
sunflower	1	NA	1	0	4.80	0	0
sung	3	NA	1	0	3.08	0	0
sunglasses	3	NA	1	0	4.83	0	0
sunlight	78	1	1	0	4.45	1	0
sunny	4	NA	1	0	4.20	0	0
sunrise	8	NA	1	0	4.69	0	0
sunset	6	NA	1	0	4.54	0	0
sunshine	7	NA	1	0	4.21	0	0
suny	1	NA	1	0		0	0
super	12	NA	1	1	1.90	0	0
superb	2	NA	1	0	1.62	0	0
superbug	1	NA	1	0		0	0
supercoiled	1	NA	1	0		0	0
supercoiling	2	NA	1	0		1	0
supercomputer	2	NA	1	0	4.00	0	0
supercontinent	4	NA	1	0	3.59	0	0
superfast	3	NA	1	0		0	0
superficial	6	NA	1	0	1.85	0	0
superficially	2	NA	1	0	1.86	0	0
supergroup	7	0	1	0		0	6
supergroups	4	NA	1	0		0	0
superhighway	1	NA	1	0	4.33	0	1
superhuman	1	NA	1	0	2.59	0	0
superintendent	2	NA	1	1	4.21	0	0
superior	2	NA	1	0	2.03	0	0
supermarket	14	NA	1	0	4.57	0	0
supermodel	1	NA	1	0	4.33	0	0
supernatural	1	NA	1	0	2.04	0	0
supernova	1	NA	1	0	3.78	0	0
superpower	5	NA	1	0	2.87	0	0
supersaturated	1	NA	1	0		0	0
supersede	1	NA	1	0	1.50	0	0
supersmart	2	NA	1	0		0	0
supersonic	8	0	1	0	2.27	0	0
supertrees	6	NA	1	0		0	0
supervise	2	NA	1	0	2.48	0	0
supervising	1	NA	1	0		0	0
supervision	5	NA	1	0	2.19	0	0
supervisor	2	NA	1	0	4.26	0	0
supper	2	NA	1	0	4.63	0	0
supplement	4	NA	1	0	3.07	0	0
supplier	11	NA	1	0	3.41	0	0
supply	77	NA	1	0	3.43	0	0
supplying	2	NA	1	0		0	0
support	286	NA	1	0	2.83	0	0
supporter	73	1	1	0	3.26	1	0
supporting	20	NA	1	0	2.52	0	0
supportive	4	NA	1	0	2.20	0	0
suppose	17	0	1	0	1.37	0	0
supposedly	1	NA	1	0	1.86	0	0
suppress	12	NA	1	0	2.22	0	0
suppression	4	NA	1	0	2.31	0	0
suppressor	4	NA	1	0	2.93	0	0
suprachiasmatic	1	NA	1	0		0	0
supreme	7	NA	1	1	2.00	0	0
sure	91	0	1	0	1.73	0	0
surely	2	NA	1	0	1.71	0	0
surf	3	NA	1	0	4.57	0	0
surface	252	NA	1	0	4.26	0	1
surfactant	1	NA	1	0		0	0
surfer	10	NA	1	0	4.73	0	1
surge	8	NA	1	0	2.78	0	0
surgeon	3	NA	1	0	4.54	0	0
surgery	13	NA	1	0	4.34	0	0
surgical	3	NA	1	0	2.89	0	0
suriname	3	NA	1	1		0	0
surloff	2	NA	1	1		0	0
surly	1	NA	1	0	2.32	0	0
surmountable	1	NA	1	0	1.88	0	0
surname	2	NA	1	0	2.79	0	0
surpass	1	NA	1	0	2.73	0	0
surplus	5	NA	1	0	3.33	0	0
surprise	124	0	1	0	3.24	1	0
surprisingly	14	NA	1	0	1.92	0	0
surreal	3	NA	1	0	1.30	0	0
surrender	1	NA	1	0	2.63	0	0
surrey	1	NA	1	0		0	0
surrogate	2	NA	1	0	2.83	0	0
surround	118	NA	1	0	2.81	0	1
surroundings	15	1	1	0	3.88	1	0
surveillance	43	NA	1	0	3.11	0	0
survey	82	1	1	0	4.08	1	0
surveying	1	NA	1	0	2.93	0	0
survival	49	NA	1	0	2.34	0	1
survive	135	NA	1	0	2.55	0	0
survivor	12	NA	1	0	3.33	0	0
survivorship	14	NA	1	0	2.08	0	0
susan	1	NA	1	0		0	0
susceptibility	4	NA	1	0	1.60	0	0
susceptible	2	NA	1	0	2.14	0	0
sushi	3	NA	1	0	4.96	0	0
suspect	24	NA	1	0	2.59	0	0
suspend	22	NA	1	0	2.74	0	0
suspension	8	NA	1	0	3.17	0	0
suspicion	7	NA	1	0	1.62	0	0
suspicious	2	NA	1	0	1.87	0	0
sussman	1	NA	1	0		0	0
sustain	25	NA	1	0	2.17	0	0
sustainability	8	NA	1	0	1.69	0	0
sustainable	22	NA	1	0	2.21	0	0
sustainably	6	NA	1	0		0	0
sustainia	6	NA	1	1		0	0
sustenance	1	NA	1	0	2.26	0	0
susumu	3	NA	1	0		0	0
sutherland	3	NA	1	1		1	0
suture	1	NA	1	0	4.15	0	0
suv	3	NA	1	1		0	0
svalbard	5	NA	1	1		0	0
swab	1	NA	1	0	4.34	0	0
swabey	10	1	1	1		2	0
swallow	21	NA	1	0	3.89	0	0
swamp	7	NA	1	0	4.96	0	0
swampy	1	NA	1	0	3.71	0	0
swap	19	NA	1	0	3.85	0	0
